"filename", "language", "JSON", "XML", "JavaScript", "YAML", "PostCSS", "Markdown", "Handlebars", "HTML", "SCSS", "comment", "blank", "total"
"c:\Users\paulw\OneDrive\Documents\Development\AlienRPG Module Developemt\alienrpg\templates\actor\crt\tabs\sCraft-minor-crit.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 21, 0, 0, 2, 23
"c:\Users\paulw\OneDrive\Documents\Development\AlienRPG Module Developemt\alienrpg\templates\actor\crt\tabs\vehicle-inventory.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 385, 0, 4, 5, 394
"c:\Users\paulw\OneDrive\Documents\Development\AlienRPG Module Developemt\alienrpg\templates\actor\crt\territory-sheet.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 42, 0, 2, 9, 53
"c:\Users\paulw\OneDrive\Documents\Development\AlienRPG Module Developemt\alienrpg\templates\actor\crt\vehicles-sheet.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 109, 0, 1, 12, 122
"c:\Users\paulw\OneDrive\Documents\Development\AlienRPG Module Developemt\alienrpg\templates\actor\inline\critical-inj.hbs", "Handlebars", 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 11
"c:\Users\paulw\OneDrive\Documents\Development\AlienRPG Module Developemt\alienrpg\templates\actor\notes.hbs", "Handlebars", 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 11
"c:\Users\paulw\OneDrive\Documents\Development\AlienRPG Module Developemt\alienrpg\templates\actor\planet-general.hbs", "Handlebars", 0, 0, 0, 0, 0, 0, 121, 0, 0, 0, 8, 129
"c:\Users\paulw\OneDrive\Documents\Development\AlienRPG Module Developemt\alienrpg\templates\actor\simple-header.hbs", "Handlebars", 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 5
"c:\Users\paulw\OneDrive\Documents\Development\AlienRPG Module Developemt\alienrpg\templates\actor\spacecraft-combat-phases.hbs", "Handlebars", 0, 0, 0, 0, 0, 0, 31, 0, 0, 0, 1, 32
"c:\Users\paulw\OneDrive\Documents\Development\AlienRPG Module Developemt\alienrpg\templates\actor\spacecraft-general.hbs", "Handlebars", 0, 0, 0, 0, 0, 0, 191, 0, 0, 4, 24, 219
"c:\Users\paulw\OneDrive\Documents\Development\AlienRPG Module Developemt\alienrpg\templates\actor\spacecraft-image.hbs", "Handlebars", 0, 0, 0, 0, 0, 0, 5, 0, 0, 1, 0, 6
"c:\Users\paulw\OneDrive\Documents\Development\AlienRPG Module Developemt\alienrpg\templates\actor\spacecraft-inventory.hbs", "Handlebars", 0, 0, 0, 0, 0, 0, 197, 0, 0, 1, 0, 198
"c:\Users\paulw\OneDrive\Documents\Development\AlienRPG Module Developemt\alienrpg\templates\actor\synthetic-enhanced-general.hbs", "Handlebars", 0, 0, 0, 0, 0, 0, 210, 0, 0, 0, 11, 221
"c:\Users\paulw\OneDrive\Documents\Development\AlienRPG Module Developemt\alienrpg\templates\actor\synthetic-enhanced-header.hbs", "Handlebars", 0, 0, 0, 0, 0, 0, 69, 0, 0, 0, 4, 73
"c:\Users\paulw\OneDrive\Documents\Development\AlienRPG Module Developemt\alienrpg\templates\actor\synthetic-general.hbs", "Handlebars", 0, 0, 0, 0, 0, 0, 237, 0, 0, 0, 11, 248
"c:\Users\paulw\OneDrive\Documents\Development\AlienRPG Module Developemt\alienrpg\templates\actor\synthetic-header.hbs", "Handlebars", 0, 0, 0, 0, 0, 0, 68, 0, 0, 0, 7, 75
"c:\Users\paulw\OneDrive\Documents\Development\AlienRPG Module Developemt\alienrpg\templates\actor\tabs\actor-inventory.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 496, 0, 6, 19, 521
"c:\Users\paulw\OneDrive\Documents\Development\AlienRPG Module Developemt\alienrpg\templates\actor\tabs\actor-systems.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 26, 0, 0, 5, 31
"c:\Users\paulw\OneDrive\Documents\Development\AlienRPG Module Developemt\alienrpg\templates\actor\tabs\colony-installations.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 1, 17
"c:\Users\paulw\OneDrive\Documents\Development\AlienRPG Module Developemt\alienrpg\templates\actor\tabs\colony-policies.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 17, 0, 0, 1, 18
"c:\Users\paulw\OneDrive\Documents\Development\AlienRPG Module Developemt\alienrpg\templates\actor\tabs\colony-projects.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 1, 17
"c:\Users\paulw\OneDrive\Documents\Development\AlienRPG Module Developemt\alienrpg\templates\actor\tabs\critical-inj.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 10
"c:\Users\paulw\OneDrive\Documents\Development\AlienRPG Module Developemt\alienrpg\templates\actor\tabs\sCraft-major-crit.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 1, 16
"c:\Users\paulw\OneDrive\Documents\Development\AlienRPG Module Developemt\alienrpg\templates\actor\tabs\sCraft-minor-crit.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 1, 16
"c:\Users\paulw\OneDrive\Documents\Development\AlienRPG Module Developemt\alienrpg\templates\actor\tabs\spacecraft-armaments.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 40, 0, 1, 6, 47
"c:\Users\paulw\OneDrive\Documents\Development\AlienRPG Module Developemt\alienrpg\templates\actor\tabs\spacecraft-combat-phases.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 39, 0, 0, 1, 40
"c:\Users\paulw\OneDrive\Documents\Development\AlienRPG Module Developemt\alienrpg\templates\actor\tabs\spacecraft-crew.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 77, 0, 0, 5, 82
"c:\Users\paulw\OneDrive\Documents\Development\AlienRPG Module Developemt\alienrpg\templates\actor\tabs\vehicle-inventory.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 315, 0, 4, 10, 329
"c:\Users\paulw\OneDrive\Documents\Development\AlienRPG Module Developemt\alienrpg\templates\actor\territory-general.hbs", "Handlebars", 0, 0, 0, 0, 0, 0, 6, 0, 0, 1, 0, 7
"c:\Users\paulw\OneDrive\Documents\Development\AlienRPG Module Developemt\alienrpg\templates\actor\territory-systems.hbs", "Handlebars", 0, 0, 0, 0, 0, 0, 21, 0, 0, 1, 2, 24
"c:\Users\paulw\OneDrive\Documents\Development\AlienRPG Module Developemt\alienrpg\templates\actor\vehicle-crew.hbs", "Handlebars", 0, 0, 0, 0, 0, 0, 45, 0, 0, 3, 2, 50
"c:\Users\paulw\OneDrive\Documents\Development\AlienRPG Module Developemt\alienrpg\templates\actor\vehicle-general.hbs", "Handlebars", 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 11
"c:\Users\paulw\OneDrive\Documents\Development\AlienRPG Module Developemt\alienrpg\templates\actor\vehicle-header.hbs", "Handlebars", 0, 0, 0, 0, 0, 0, 29, 0, 0, 0, 0, 29
"c:\Users\paulw\OneDrive\Documents\Development\AlienRPG Module Developemt\alienrpg\templates\actor\vehicle-inventory.hbs", "Handlebars", 0, 0, 0, 0, 0, 0, 145, 0, 0, 0, 10, 155
"c:\Users\paulw\OneDrive\Documents\Development\AlienRPG Module Developemt\alienrpg\templates\chat\crit-roll-character.hbs", "Handlebars", 0, 0, 0, 0, 0, 0, 32, 0, 0, 0, 0, 32
"c:\Users\paulw\OneDrive\Documents\Development\AlienRPG Module Developemt\alienrpg\templates\chat\crit-roll-creature.hbs", "Handlebars", 0, 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 20
"c:\Users\paulw\OneDrive\Documents\Development\AlienRPG Module Developemt\alienrpg\templates\chat\crit-roll-spacecraft.hbs", "Handlebars", 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 14
"c:\Users\paulw\OneDrive\Documents\Development\AlienRPG Module Developemt\alienrpg\templates\chat\crit-roll-synthetic.hbs", "Handlebars", 0, 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 20
"c:\Users\paulw\OneDrive\Documents\Development\AlienRPG Module Developemt\alienrpg\templates\chat\panic-response-roll.hbs", "Handlebars", 0, 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 19
"c:\Users\paulw\OneDrive\Documents\Development\AlienRPG Module Developemt\alienrpg\templates\chat\ship-combat.hbs", "Handlebars", 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 12
"c:\Users\paulw\OneDrive\Documents\Development\AlienRPG Module Developemt\alienrpg\templates\chat\stress-response-roll.hbs", "Handlebars", 0, 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 19
"c:\Users\paulw\OneDrive\Documents\Development\AlienRPG Module Developemt\alienrpg\templates\dialog\roll-all-dialog.hbs", "Handlebars", 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 9
"c:\Users\paulw\OneDrive\Documents\Development\AlienRPG Module Developemt\alienrpg\templates\dialog\roll-attr-dialog.hbs", "Handlebars", 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 4
"c:\Users\paulw\OneDrive\Documents\Development\AlienRPG Module Developemt\alienrpg\templates\dialog\roll-base-dialog.hbs", "Handlebars", 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 5
"c:\Users\paulw\OneDrive\Documents\Development\AlienRPG Module Developemt\alienrpg\templates\dialog\roll-base-xeno-dialog.hbs", "Handlebars", 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 5
"c:\Users\paulw\OneDrive\Documents\Development\AlienRPG Module Developemt\alienrpg\templates\dialog\roll-char-manual-crit-dialog.hbs", "Handlebars", 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 4
"c:\Users\paulw\OneDrive\Documents\Development\AlienRPG Module Developemt\alienrpg\templates\dialog\roll-manual-creature-attack-dialog.hbs", "Handlebars", 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 4
"c:\Users\paulw\OneDrive\Documents\Development\AlienRPG Module Developemt\alienrpg\templates\dialog\roll-ranged-weapon-dialog.hbs", "Handlebars", 0, 0, 0, 0, 0, 0, 47, 0, 0, 0, 0, 47
"c:\Users\paulw\OneDrive\Documents\Development\AlienRPG Module Developemt\alienrpg\templates\dialog\roll-resolve-dialog.hbs", "Handlebars", 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 5
"c:\Users\paulw\OneDrive\Documents\Development\AlienRPG Module Developemt\alienrpg\templates\dialog\roll-space-comtech.hbs", "Handlebars", 0, 0, 0, 0, 0, 0, 24, 0, 0, 0, 0, 24
"c:\Users\paulw\OneDrive\Documents\Development\AlienRPG Module Developemt\alienrpg\templates\dialog\roll-spacecraft-major-crit-dialog.hbs", "Handlebars", 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 4
"c:\Users\paulw\OneDrive\Documents\Development\AlienRPG Module Developemt\alienrpg\templates\dialog\roll-spacecraft-minor-crit-dialog.hbs", "Handlebars", 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 4
"c:\Users\paulw\OneDrive\Documents\Development\AlienRPG Module Developemt\alienrpg\templates\dialog\roll-stress-dialog.hbs", "Handlebars", 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 5
"c:\Users\paulw\OneDrive\Documents\Development\AlienRPG Module Developemt\alienrpg\templates\dialog\roll-supplymod-dialog.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 7
"c:\Users\paulw\OneDrive\Documents\Development\AlienRPG Module Developemt\alienrpg\templates\dialog\roll-syn-manual-crit-dialog.hbs", "Handlebars", 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 4
"c:\Users\paulw\OneDrive\Documents\Development\AlienRPG Module Developemt\alienrpg\templates\dialog\roll-vehicle-weapon.hbs", "Handlebars", 0, 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 20
"c:\Users\paulw\OneDrive\Documents\Development\AlienRPG Module Developemt\alienrpg\templates\dialog\switch-initiative.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 1, 11
"c:\Users\paulw\OneDrive\Documents\Development\AlienRPG Module Developemt\alienrpg\templates\item\item-agenda.hbs", "Handlebars", 0, 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 20
"c:\Users\paulw\OneDrive\Documents\Development\AlienRPG Module Developemt\alienrpg\templates\item\item-armor.hbs", "Handlebars", 0, 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 20
"c:\Users\paulw\OneDrive\Documents\Development\AlienRPG Module Developemt\alienrpg\templates\item\item-colony-initiative.hbs", "Handlebars", 0, 0, 0, 0, 0, 0, 49, 0, 0, 0, 0, 49
"c:\Users\paulw\OneDrive\Documents\Development\AlienRPG Module Developemt\alienrpg\templates\item\item-crit-inj.hbs", "Handlebars", 0, 0, 0, 0, 0, 0, 20, 0, 0, 0, 2, 22
"c:\Users\paulw\OneDrive\Documents\Development\AlienRPG Module Developemt\alienrpg\templates\item\item-header.hbs", "Handlebars", 0, 0, 0, 0, 0, 0, 198, 0, 0, 0, 6, 204
"c:\Users\paulw\OneDrive\Documents\Development\AlienRPG Module Developemt\alienrpg\templates\item\item-modifiers.hbs", "Handlebars", 0, 0, 0, 0, 0, 0, 98, 0, 0, 0, 1, 99
"c:\Users\paulw\OneDrive\Documents\Development\AlienRPG Module Developemt\alienrpg\templates\item\item-notes.hbs", "Handlebars", 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 1, 14
"c:\Users\paulw\OneDrive\Documents\Development\AlienRPG Module Developemt\alienrpg\templates\item\item-planet-description.hbs", "Handlebars", 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 1, 14
"c:\Users\paulw\OneDrive\Documents\Development\AlienRPG Module Developemt\alienrpg\templates\item\item-planet-system.hbs", "Handlebars", 0, 0, 0, 0, 0, 0, 37, 0, 0, 0, 3, 40
"c:\Users\paulw\OneDrive\Documents\Development\AlienRPG Module Developemt\alienrpg\templates\item\item-sheet.hbs", "Handlebars", 0, 0, 0, 0, 0, 0, 98, 0, 0, 0, 2, 100
"c:\Users\paulw\OneDrive\Documents\Development\AlienRPG Module Developemt\alienrpg\templates\item\item-skill-stunts.hbs", "Handlebars", 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 2, 14
"c:\Users\paulw\OneDrive\Documents\Development\AlienRPG Module Developemt\alienrpg\templates\item\item-spacecraft-crit.hbs", "Handlebars", 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 13
"c:\Users\paulw\OneDrive\Documents\Development\AlienRPG Module Developemt\alienrpg\templates\item\item-spacecraftmods.hbs", "Handlebars", 0, 0, 0, 0, 0, 0, 24, 0, 0, 0, 1, 25
"c:\Users\paulw\OneDrive\Documents\Development\AlienRPG Module Developemt\alienrpg\templates\item\item-spacecraftweapons.hbs", "Handlebars", 0, 0, 0, 0, 0, 0, 44, 0, 0, 0, 11, 55
"c:\Users\paulw\OneDrive\Documents\Development\AlienRPG Module Developemt\alienrpg\templates\item\item-specialty.hbs", "Handlebars", 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 13
"c:\Users\paulw\OneDrive\Documents\Development\AlienRPG Module Developemt\alienrpg\templates\item\item-talent.hbs", "Handlebars", 0, 0, 0, 0, 0, 0, 23, 0, 0, 0, 0, 23
"c:\Users\paulw\OneDrive\Documents\Development\AlienRPG Module Developemt\alienrpg\templates\item\item-weapon.hbs", "Handlebars", 0, 0, 0, 0, 0, 0, 64, 0, 0, 1, 8, 73
"c:\Users\paulw\OneDrive\Documents\Development\AlienRPG Module Developemt\alienrpg\templates\system\alienprgSettings.hbs", "Handlebars", 0, 0, 0, 0, 0, 0, 50, 0, 0, 0, 4, 54
"c:\Users\paulw\OneDrive\Documents\Development\AlienRPG Module Developemt\alienrpg\tools\pullJSONtoLDB.mjs", "JavaScript", 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 3, 13
"c:\Users\paulw\OneDrive\Documents\Development\AlienRPG Module Developemt\alienrpg\tools\pushLDBtoJSON.mjs", "JavaScript", 0, 0, 29, 0, 0, 0, 0, 0, 0, 4, 4, 37
"Total", "-", 11127, 20, 28921, 55, 6187, 36, 5035, 3590, 6437, 5190, 4103, 70701
